,소관,회계,계정,분야,부문,프로그램,단위사업,세부사업,연도,최종예산
203,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경친화적경제사회기반조성,친환경지속가능도시 조성사업,2016,2000000000.0
204,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),분쟁조정위기본경비,2016,269000000.0
205,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,생활환경관리,지하역사공기질 개선대책,2016,6699000000.0
206,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,과학원 운영,종합연구단지 청사운영(R&D),2016,6933000000.0
207,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),수도권청기본경비,2016,476000000.0
208,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,과학원 운영,물환경연구소기반시설확충 및 운영(R&D),2016,1679000000.0
209,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,출연사업,한국환경산업기술원 출연,2016,30863000000.0
210,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),새만금청기본경비,2016,405000000.0
211,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,식수원 개발 관리,물산업기반구축,2016,2161000000.0
212,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,토양 지하수 관리,"구, 장항제련소주변 오염토양정화대책",2016,19399000000.0
213,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),원주청기본경비,2016,596000000.0
214,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,하수처리시설 확충,농어촌마을하수도정비,2016,308073000000.0
215,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,하수처리시설 확충,하수처리장 확충,2016,345614000000.0
216,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),대구청기본경비,2016,747000000.0
217,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",생태계보전,국립 멸종위기종 복원센터 건립운영,2016,31518000000.0
218,환경부,환경개선특별회계,,환경,상하수도・수질,수질보전 및 관리,기타 오염원 관리,가축분뇨공공처리시설 설치,2016,63512000000.0
219,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),영산강청기본경비,2016,850000000.0
220,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물처리 정보화,자원순환정보시스템구축(정보화),2016,477000000.0
221,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,출연사업,한국환경공단 출연,2016,85671000000.0
222,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),금강청기본경비,2016,658000000.0
223,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,재활용 및 처리시설 설치,폐기물처리시설 확충,2016,158545000000.0
224,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",생태계보전,습지보전관리,2016,9138000000.0
225,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),낙동강청기본경비,2016,1076000000.0
226,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",생태계보전,국립생태원 출연,2016,42277000000.0
227,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",생물자원 전시 및 연구,야생동물첨단연구사업(R&D),2016,1018000000.0
228,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),한강청기본경비,2016,832000000.0
229,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경친화적경제사회기반조성,환경친화적경제기반구축,2016,3829000000.0
230,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경친화적경제사회기반조성,환경교육강화,2016,11220000000.0
231,환경부,환경개선특별회계,,환경,상하수도・수질,수질보전 및 관리,수질개선기반구축,새만금사업환경대책,2016,20569000000.0
232,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물의 안정적 처리,전국폐기물통계조사,2016,1894000000.0
233,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,지속가능발전위원회,지속가능발전위원회 지원,2016,2020000000.0
234,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(과학원),과학원기본경비(총액인건비대상)(R&D),2016,537000000.0
235,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,오염총량관리(금강),오염총량관리사업,2016,2723000000.0
236,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,한강수계주민지원사업,관리청별주민지원,2016,69996000000.0
237,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타수질개선지원(금강),상수원관리지역관리,2016,2044000000.0
238,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,한강수계주민지원사업,주민지원사업평가및DB지원,2016,758000000.0
239,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(금강),수변녹지조성관리사업,2016,3608000000.0
240,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,수돗물 수질개선 및 관리(환특),상수도연구관리,2016,2144000000.0
241,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(한강),환경기초시설설치,2016,81504000000.0
242,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,식수원 개발 관리,중소도시지방상수도개발,2016,2958000000.0
243,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(한강),환경기초시설운영,2016,120583000000.0
244,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(금강),토지등의매수,2016,19257000000.0
245,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(한강),토지등의 매수,2016,104214000000.0
246,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(한강),수변녹지조성관리사업,2016,10019000000.0
247,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(금강),환경기초시설운영,2016,23910000000.0
248,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),비점오염저감사업,2016,9940000000.0
249,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,금강수계주민지원사업,주민지원사업평가및DB지원,2016,544000000.0
250,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),상수원관리지역관리,2016,14859000000.0
251,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,금강수계주민지원사업,관리청별주민지원,2016,19005000000.0
252,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,수돗물 수질개선 및 관리(환특),상수원보호구역주민지원,2016,2223000000.0
253,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,오염총량관리(한강),오염총량관리사업,2016,3358000000.0
254,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,오염총량관리(금강),오염총량관리조사연구,2016,2186000000.0
255,환경부,금강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타수질개선지원(금강),환경기초조사연구,2016,2386000000.0
256,환경부,지역발전특별회계,세종특별자치시계정,환경,상하수도・수질,상하수 및 토양지하수 관리,하수처리시설확충,농어촌마을하수도정비(세종),2016,2759000000.0
257,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),운영경비,2016,284000000.0
258,환경부,지역발전특별회계,세종특별자치시계정,환경,자연,"자연환경, 생물자원 보전",자연환경 보전 및 관리(세종),자연환경 보전 및 관리(세종),2016,315000000.0
259,환경부,금강수계관리기금,,환경,상하수도・수질,여유자금운용,여유자금운용(금강수계관리기금),통화금융기관예치,2016,6777000000.0
260,환경부,환경개선특별회계,,환경,상하수도・수질,수질보전 및 관리,산업폐수 관리,산업폐수관리체계 선진화,2016,3187000000.0
261,환경부,석면피해구제기금,,환경,환경일반,환경보전기반육성,유해화학물질관리,석면피해구제급여,2016,9514000000.0
262,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,상하수도 및 토양지하수,토양지하수오염방지기술개발(R&D),2016,15800000000.0
263,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),징수비용보전,2016,1855000000.0
264,환경부,석면피해구제기금,,환경,환경일반,환경보전기반육성,유해화학물질관리,피해신고센터운영,2016,1098000000.0
265,환경부,석면피해구제기금,,환경,환경일반,환경행정 지원,기금운영비(석면피해구제기금),인건비,2016,674000000.0
266,환경부,금강수계관리기금,,환경,환경일반,환경행정 지원,기금운영비(금강수계관리기금),인건비,2016,71000000.0
267,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,상하수도 정보화,상하수도정보화시스템구축(정보화),2016,1410000000.0
